from,to,from_id,to_id,outflow 17-24,outflow 24-may1,above normal_0,outflow 17-24,outflow 24-may1,above normal_5,outflow 17-24,outflow 24-may1,above normal_10,outflow 17-24,outflow 24-may1,above normal_15,outflow 17-24,outflow 24-may1,above normal_20
Dhading,Kaski,16,34,1045,1634,589,1045,1634,589,1045,1634,589,1045,1634,589,1045,1634,589
Dhading,Kathmandu,16,35,8431,7998,-433,8352,7839,-513,8147,7587,-560,7695,7169,-526,6710,6260,-450
Dhading,Khotang,16,36,18,51,33,18,51,33,18,51,33,18,51,33,18,51,33
Dhading,Lalitpur,16,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhading,Lamjung,16,38,88,177,89,88,177,89,88,177,89,88,177,89,88,177,89
Dhading,Mahottari,16,39,95,177,82,95,177,82,95,177,82,95,177,82,95,177,82
Dhading,Makawanpur,16,40,1178,1629,451,1035,1558,523,897,1446,549,705,1208,503,642,1137,495
Dhading,Manang,16,41,3,4,1,3,4,1,3,4,1,3,4,1,3,4,1
Dhading,Morang,16,42,267,392,125,267,392,125,267,392,125,267,392,125,267,392,125
Dhading,Mugu,16,43,1,3,2,1,3,2,1,3,2,1,3,2,1,3,2
Dhading,Mustang,16,44,1,11,10,1,11,10,1,11,10,1,11,10,1,11,10
Dhading,Myagdi,16,45,34,55,21,34,55,21,34,55,21,34,55,21,34,55,21
Dhading,Nawalparasi,16,46,308,572,264,308,572,264,308,572,264,308,572,264,308,572,264
Dhading,Nuwakot,16,47,1696,2075,379,1521,1791,270,1169,1382,213,650,815,165,396,595,199
Dhading,Okhaldhunga,16,48,3,14,11,3,14,11,3,14,11,3,14,11,3,14,11
Dhading,Palpa,16,49,41,60,19,41,60,19,41,60,19,41,60,19,41,60,19
Dhading,Panchthar,16,50,49,75,26,49,75,26,49,75,26,49,75,26,49,75,26
Dhading,Parbat,16,51,24,51,27,24,51,27,24,51,27,24,51,27,24,51,27
Dhading,Parsa,16,52,273,533,260,273,533,260,273,533,260,273,533,260,273,533,260
Dhading,Pyuthan,16,53,18,25,7,18,25,7,18,25,7,18,25,7,18,25,7
Dhading,Ramechhap,16,54,20,23,3,20,23,3,20,23,3,20,23,3,20,23,3
Dhading,Rasuwa,16,55,36,17,-19,36,17,-19,36,17,-19,36,17,-19,36,17,-19
Dhading,Rautahat,16,56,162,303,141,162,303,141,162,303,141,162,303,141,162,303,141
Dhading,Rolpa,16,57,21,29,8,21,29,8,21,29,8,21,29,8,21,29,8
Dhading,Rukum,16,58,7,11,4,7,11,4,7,11,4,7,11,4,7,11,4
Dhading,Rupandehi,16,59,272,428,156,272,428,156,272,428,156,272,428,156,272,428,156
Dhading,Salyan,16,60,34,36,2,34,36,2,34,36,2,34,36,2,34,36,2
Dhading,Sankhuwasabha,16,61,22,48,26,22,48,26,22,48,26,22,48,26,22,48,26
Dhading,Saptari,16,62,137,174,37,137,174,37,137,174,37,137,174,37,137,174,37
Dhading,Sarlahi,16,63,155,332,177,155,332,177,155,332,177,155,332,177,155,332,177
Dhading,Sindhuli,16,64,83,177,94,83,177,94,83,177,94,83,177,94,83,177,94
Dhading,Sindhupalchok,16,65,77,135,58,77,135,58,77,135,58,77,135,58,77,135,58
Dhading,Siraha,16,66,102,170,68,102,170,68,102,170,68,102,170,68,102,170,68
Dhading,Solukhumbu,16,67,16,25,9,16,25,9,16,25,9,16,25,9,16,25,9
Dhading,Sunsari,16,68,213,375,162,213,375,162,213,375,162,213,375,162,213,375,162
Dhading,Surkhet,16,69,39,89,50,39,89,50,39,89,50,39,89,50,39,89,50
Dhading,Syangja,16,70,83,183,100,83,183,100,83,183,100,83,183,100,83,183,100
Dhading,Tanahu,16,71,330,614,284,330,614,284,330,614,284,330,614,284,330,614,284
Dhading,Taplejung,16,72,4,10,6,4,10,6,4,10,6,4,10,6,4,10,6
Dhading,Terhathum,16,73,12,22,10,12,22,10,12,22,10,12,22,10,12,22,10
Dhading,Udayapur,16,74,85,176,91,85,176,91,85,176,91,85,176,91,85,176,91
Dhankuta,Achham,17,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0
Dhankuta,Arghakhanchi,17,1,1,9,8,1,9,8,1,9,8,1,9,8,1,9,8
Dhankuta,Baglung,17,2,6,7,1,6,7,1,6,7,1,6,7,1,6,7,1
Dhankuta,Baitadi,17,3,3,1,-2,3,1,-2,3,1,-2,3,1,-2,3,1,-2
Dhankuta,Bajhang,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhankuta,Bajura,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhankuta,Banke,17,6,34,42,8,34,42,8,34,42,8,34,42,8,34,42,8
Dhankuta,Bara,17,7,35,54,19,35,54,19,35,54,19,35,54,19,35,54,19
Dhankuta,Bardiya,17,8,13,17,4,13,17,4,13,17,4,13,17,4,13,17,4
Dhankuta,Bhaktapur,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhankuta,Bhojpur,17,10,1994,2831,837,1994,2831,837,1994,2831,837,1741,2521,780,1203,1723,520
Dhankuta,Chitawan,17,11,87,180,93,87,180,93,87,180,93,87,180,93,87,180,93
Dhankuta,Dadeldhura,17,12,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0
Dhankuta,Dailekh,17,13,6,15,9,6,15,9,6,15,9,6,15,9,6,15,9
Dhankuta,Dang,17,14,19,40,21,19,40,21,19,40,21,19,40,21,19,40,21
Dhankuta,Darchula,17,15,2,0,-2,2,0,-2,2,0,-2,2,0,-2,2,0,-2
Dhankuta,Dhading,17,16,21,48,27,21,48,27,21,48,27,21,48,27,21,48,27
Dhankuta,Dhankuta,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhankuta,Dhanusha,17,18,63,68,5,63,68,5,63,68,5,63,68,5,63,68,5
Dhankuta,Dolakha,17,19,17,7,-10,17,7,-10,17,7,-10,17,7,-10,17,7,-10
Dhankuta,Dolpa,17,20,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1
Dhankuta,Doti,17,21,4,5,1,4,5,1,4,5,1,4,5,1,4,5,1
Dhankuta,Gorkha,17,22,25,66,41,25,66,41,25,66,41,25,66,41,25,66,41
Dhankuta,Gulmi,17,23,6,15,9,6,15,9,6,15,9,6,15,9,6,15,9
Dhankuta,Humla,17,24,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Dhankuta,Ilam,17,25,329,476,147,329,476,147,329,476,147,329,476,147,329,476,147
Dhankuta,Jajarkot,17,26,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1
Dhankuta,Jhapa,17,27,1095,1601,506,1095,1601,506,1095,1601,506,1095,1601,506,1095,1601,506
Dhankuta,Jumla,17,28,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2
Dhankuta,Kabhrepalanchok,17,29,41,80,39,41,80,39,41,80,39,41,80,39,41,80,39
Dhankuta,Kailali,17,30,20,40,20,20,40,20,20,40,20,20,40,20,20,40,20
Dhankuta,Kalikot,17,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhankuta,Kanchanpur,17,32,8,18,10,8,18,10,8,18,10,8,18,10,8,18,10
Dhankuta,Kapilbastu,17,33,12,17,5,12,17,5,12,17,5,12,17,5,12,17,5
Dhankuta,Kaski,17,34,132,188,56,132,188,56,132,188,56,132,188,56,132,188,56
Dhankuta,Kathmandu,17,35,1642,2003,361,1642,2003,361,1642,2003,361,1642,2003,361,1642,2003,361
Dhankuta,Khotang,17,36,61,109,48,61,109,48,61,109,48,61,109,48,61,109,48
Dhankuta,Lalitpur,17,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhankuta,Lamjung,17,38,6,20,14,6,20,14,6,20,14,6,20,14,6,20,14
Dhankuta,Mahottari,17,39,28,36,8,28,36,8,28,36,8,28,36,8,28,36,8
Dhankuta,Makawanpur,17,40,63,129,66,63,129,66,63,129,66,63,129,66,63,129,66
Dhankuta,Manang,17,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhankuta,Morang,17,42,3013,4072,1059,3013,4072,1059,2840,3872,1032,2763,3776,1013,2677,3665,988
Dhankuta,Mugu,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhankuta,Mustang,17,44,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2
Dhankuta,Myagdi,17,45,4,4,0,4,4,0,4,4,0,4,4,0,4,4,0
Dhankuta,Nawalparasi,17,46,35,62,27,35,62,27,35,62,27,35,62,27,35,62,27
Dhankuta,Nuwakot,17,47,23,29,6,23,29,6,23,29,6,23,29,6,23,29,6
Dhankuta,Okhaldhunga,17,48,9,17,8,9,17,8,9,17,8,9,17,8,9,17,8
Dhankuta,Palpa,17,49,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3
Dhankuta,Panchthar,17,50,984,1161,177,984,1161,177,640,822,182,505,651,146,363,466,103
Dhankuta,Parbat,17,51,3,14,11,3,14,11,3,14,11,3,14,11,3,14,11
Dhankuta,Parsa,17,52,19,34,15,19,34,15,19,34,15,19,34,15,19,34,15
Dhankuta,Pyuthan,17,53,4,6,2,4,6,2,4,6,2,4,6,2,4,6,2
Dhankuta,Ramechhap,17,54,6,4,-2,6,4,-2,6,4,-2,6,4,-2,6,4,-2
Dhankuta,Rasuwa,17,55,6,1,-5,6,1,-5,6,1,-5,6,1,-5,6,1,-5
Dhankuta,Rautahat,17,56,23,23,0,23,23,0,23,23,0,23,23,0,23,23,0
Dhankuta,Rolpa,17,57,4,14,10,4,14,10,4,14,10,4,14,10,4,14,10
Dhankuta,Rukum,17,58,7,1,-6,7,1,-6,7,1,-6,7,1,-6,7,1,-6
Dhankuta,Rupandehi,17,59,40,49,9,40,49,9,40,49,9,40,49,9,40,49,9
Dhankuta,Salyan,17,60,13,8,-5,13,8,-5,13,8,-5,13,8,-5,13,8,-5
Dhankuta,Sankhuwasabha,17,61,1505,2053,548,1505,2053,548,1299,1811,512,1047,1472,425,832,1200,368
Dhankuta,Saptari,17,62,157,207,50,157,207,50,157,207,50,157,207,50,157,207,50
Dhankuta,Sarlahi,17,63,58,80,22,58,80,22,58,80,22,58,80,22,58,80,22
Dhankuta,Sindhuli,17,64,38,45,7,38,45,7,38,45,7,38,45,7,38,45,7
Dhankuta,Sindhupalchok,17,65,17,22,5,17,22,5,17,22,5,17,22,5,17,22,5
Dhankuta,Siraha,17,66,88,129,41,88,129,41,88,129,41,88,129,41,88,129,41
Dhankuta,Solukhumbu,17,67,21,30,9,21,30,9,21,30,9,21,30,9,21,30,9
Dhankuta,Sunsari,17,68,4335,5723,1388,4335,5723,1388,4281,5624,1343,3949,5190,1241,3517,4719,1202
Dhankuta,Surkhet,17,69,17,32,15,17,32,15,17,32,15,17,32,15,17,32,15
Dhankuta,Syangja,17,70,19,23,4,19,23,4,19,23,4,19,23,4,19,23,4
Dhankuta,Tanahu,17,71,43,49,6,43,49,6,43,49,6,43,49,6,43,49,6
Dhankuta,Taplejung,17,72,35,43,8,35,43,8,35,43,8,35,43,8,35,43,8
Dhankuta,Terhathum,17,73,1630,2186,556,1584,2139,555,1289,1803,514,872,1246,374,491,693,202
Dhankuta,Udayapur,17,74,598,732,134,598,732,134,424,584,160,380,547,167,232,385,153
Dhanusha,Achham,18,0,6,6,0,6,6,0,6,6,0,6,6,0,6,6,0
Dhanusha,Arghakhanchi,18,1,24,14,-10,24,14,-10,24,14,-10,24,14,-10,24,14,-10
Dhanusha,Baglung,18,2,17,32,15,17,32,15,17,32,15,17,32,15,17,32,15
Dhanusha,Baitadi,18,3,9,4,-5,9,4,-5,9,4,-5,9,4,-5,9,4,-5
Dhanusha,Bajhang,18,4,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
Dhanusha,Bajura,18,5,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0
Dhanusha,Banke,18,6,87,121,34,87,121,34,87,121,34,87,121,34,87,121,34
Dhanusha,Bara,18,7,725,1075,350,725,1075,350,725,1075,350,725,1075,350,725,1075,350
Dhanusha,Bardiya,18,8,50,90,40,50,90,40,50,90,40,50,90,40,50,90,40
Dhanusha,Bhaktapur,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhanusha,Bhojpur,18,10,21,36,15,21,36,15,21,36,15,21,36,15,21,36,15
Dhanusha,Chitawan,18,11,393,670,277,393,670,277,393,670,277,393,670,277,393,670,277
Dhanusha,Dadeldhura,18,12,4,7,3,4,7,3,4,7,3,4,7,3,4,7,3
Dhanusha,Dailekh,18,13,14,15,1,14,15,1,14,15,1,14,15,1,14,15,1
Dhanusha,Dang,18,14,40,121,81,40,121,81,40,121,81,40,121,81,40,121,81
Dhanusha,Darchula,18,15,3,1,-2,3,1,-2,3,1,-2,3,1,-2,3,1,-2
Dhanusha,Dhading,18,16,132,128,-4,132,128,-4,132,128,-4,132,128,-4,132,128,-4
Dhanusha,Dhankuta,18,17,49,66,17,49,66,17,49,66,17,49,66,17,49,66,17
Dhanusha,Dhanusha,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhanusha,Dolakha,18,19,59,26,-33,59,26,-33,59,26,-33,59,26,-33,59,26,-33
Dhanusha,Dolpa,18,20,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2
Dhanusha,Doti,18,21,8,10,2,8,10,2,8,10,2,8,10,2,8,10,2
Dhanusha,Gorkha,18,22,59,160,101,59,160,101,59,160,101,59,160,101,59,160,101
Dhanusha,Gulmi,18,23,8,21,13,8,21,13,8,21,13,8,21,13,8,21,13
Dhanusha,Humla,18,24,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
Dhanusha,Ilam,18,25,61,99,38,61,99,38,61,99,38,61,99,38,61,99,38
Dhanusha,Jajarkot,18,26,2,4,2,2,4,2,2,4,2,2,4,2,2,4,2
Dhanusha,Jhapa,18,27,424,703,279,424,703,279,424,703,279,424,703,279,424,703,279
Dhanusha,Jumla,18,28,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2
Dhanusha,Kabhrepalanchok,18,29,111,171,60,111,171,60,111,171,60,111,171,60,111,171,60
Dhanusha,Kailali,18,30,166,248,82,166,248,82,166,248,82,166,248,82,166,248,82
Dhanusha,Kalikot,18,31,3,0,-3,3,0,-3,3,0,-3,3,0,-3,3,0,-3
Dhanusha,Kanchanpur,18,32,59,62,3,59,62,3,59,62,3,59,62,3,59,62,3
Dhanusha,Kapilbastu,18,33,42,66,24,42,66,24,42,66,24,42,66,24,42,66,24
Dhanusha,Kaski,18,34,220,324,104,220,324,104,220,324,104,220,324,104,220,324,104
Dhanusha,Kathmandu,18,35,6080,4924,-1156,6080,4924,-1156,6080,4924,-1156,6080,4924,-1156,6080,4924,-1156
Dhanusha,Khotang,18,36,56,85,29,56,85,29,56,85,29,56,85,29,56,85,29
Dhanusha,Lalitpur,18,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhanusha,Lamjung,18,38,28,35,7,28,35,7,28,35,7,28,35,7,28,35,7
Dhanusha,Mahottari,18,39,16891,26211,9320,15593,24315,8722,11449,18230,6781,6828,11111,4283,4490,7307,2817
Dhanusha,Makawanpur,18,40,318,486,168,318,486,168,318,486,168,318,486,168,318,486,168
Dhanusha,Manang,18,41,1,0,-1,1,0,-1,1,0,-1,1,0,-1,1,0,-1
Dhanusha,Morang,18,42,829,1232,403,829,1232,403,829,1232,403,829,1232,403,829,1232,403
Dhanusha,Mugu,18,43,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2
Dhanusha,Mustang,18,44,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0
Dhanusha,Myagdi,18,45,8,6,-2,8,6,-2,8,6,-2,8,6,-2,8,6,-2
Dhanusha,Nawalparasi,18,46,107,202,95,107,202,95,107,202,95,107,202,95,107,202,95
Dhanusha,Nuwakot,18,47,47,55,8,47,55,8,47,55,8,47,55,8,47,55,8
Dhanusha,Okhaldhunga,18,48,23,48,25,23,48,25,23,48,25,23,48,25,23,48,25
Dhanusha,Palpa,18,49,19,20,1,19,20,1,19,20,1,19,20,1,19,20,1
Dhanusha,Panchthar,18,50,41,62,21,41,62,21,41,62,21,41,62,21,41,62,21
Dhanusha,Parbat,18,51,17,16,-1,17,16,-1,17,16,-1,17,16,-1,17,16,-1
Dhanusha,Parsa,18,52,939,1350,411,939,1350,411,939,1350,411,939,1350,411,939,1350,411
Dhanusha,Pyuthan,18,53,11,20,9,11,20,9,11,20,9,11,20,9,11,20,9
Dhanusha,Ramechhap,18,54,44,57,13,44,57,13,44,57,13,44,57,13,44,57,13
Dhanusha,Rasuwa,18,55,8,2,-6,8,2,-6,8,2,-6,8,2,-6,8,2,-6
Dhanusha,Rautahat,18,56,792,1376,584,792,1376,584,792,1376,584,792,1376,584,792,1376,584
Dhanusha,Rolpa,18,57,7,6,-1,7,6,-1,7,6,-1,7,6,-1,7,6,-1
Dhanusha,Rukum,18,58,4,9,5,4,9,5,4,9,5,4,9,5,4,9,5
Dhanusha,Rupandehi,18,59,185,252,67,185,252,67,185,252,67,185,252,67,185,252,67
Dhanusha,Salyan,18,60,7,17,10,7,17,10,7,17,10,7,17,10,7,17,10
Dhanusha,Sankhuwasabha,18,61,15,35,20,15,35,20,15,35,20,15,35,20,15,35,20
Dhanusha,Saptari,18,62,883,1491,608,883,1491,608,883,1491,608,883,1491,608,883,1491,608
Dhanusha,Sarlahi,18,63,3170,5279,2109,3170,5279,2109,3170,5279,2109,3170,5279,2109,3170,5279,2109
Dhanusha,Sindhuli,18,64,767,1421,654,767,1421,654,759,1409,650,689,1297,608,617,1203,586
Dhanusha,Sindhupalchok,18,65,43,38,-5,43,38,-5,43,38,-5,43,38,-5,43,38,-5
Dhanusha,Siraha,18,66,9678,14922,5244,9304,14475,5171,7923,12481,4558,6384,10314,3930,5173,8514,3341
Dhanusha,Solukhumbu,18,67,26,23,-3,26,23,-3,26,23,-3,26,23,-3,26,23,-3
Dhanusha,Sunsari,18,68,667,1039,372,667,1039,372,667,1039,372,667,1039,372,667,1039,372
Dhanusha,Surkhet,18,69,28,60,32,28,60,32,28,60,32,28,60,32,28,60,32
Dhanusha,Syangja,18,70,28,59,31,28,59,31,28,59,31,28,59,31,28,59,31
Dhanusha,Tanahu,18,71,79,110,31,79,110,31,79,110,31,79,110,31,79,110,31
Dhanusha,Taplejung,18,72,8,13,5,8,13,5,8,13,5,8,13,5,8,13,5
Dhanusha,Terhathum,18,73,11,32,21,11,32,21,11,32,21,11,32,21,11,32,21
Dhanusha,Udayapur,18,74,329,592,263,329,592,263,329,592,263,323,584,261,307,565,258
Dolakha,Achham,19,0,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3
Dolakha,Arghakhanchi,19,1,3,13,10,3,13,10,3,13,10,3,13,10,3,13,10
Dolakha,Baglung,19,2,4,15,11,4,15,11,4,15,11,4,15,11,4,15,11
Dolakha,Baitadi,19,3,1,3,2,1,3,2,1,3,2,1,3,2,1,3,2
Dolakha,Bajhang,19,4,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Dolakha,Bajura,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolakha,Banke,19,6,24,40,16,24,40,16,24,40,16,24,40,16,24,40,16
Dolakha,Bara,19,7,59,131,72,59,131,72,59,131,72,59,131,72,59,131,72
Dolakha,Bardiya,19,8,22,55,33,22,55,33,22,55,33,22,55,33,22,55,33
Dolakha,Bhaktapur,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolakha,Bhojpur,19,10,18,14,-4,18,14,-4,18,14,-4,18,14,-4,18,14,-4
Dolakha,Chitawan,19,11,96,218,122,96,218,122,96,218,122,96,218,122,96,218,122
Dolakha,Dadeldhura,19,12,5,4,-1,5,4,-1,5,4,-1,5,4,-1,5,4,-1
Dolakha,Dailekh,19,13,3,11,8,3,11,8,3,11,8,3,11,8,3,11,8
Dolakha,Dang,19,14,23,47,24,23,47,24,23,47,24,23,47,24,23,47,24
Dolakha,Darchula,19,15,3,4,1,3,4,1,3,4,1,3,4,1,3,4,1
Dolakha,Dhading,19,16,65,102,37,65,102,37,65,102,37,65,102,37,65,102,37
Dolakha,Dhankuta,19,17,11,26,15,11,26,15,11,26,15,11,26,15,11,26,15
Dolakha,Dhanusha,19,18,77,151,74,77,151,74,77,151,74,77,151,74,77,151,74
Dolakha,Dolakha,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolakha,Dolpa,19,20,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2
Dolakha,Doti,19,21,3,6,3,3,6,3,3,6,3,3,6,3,3,6,3
Dolakha,Gorkha,19,22,42,94,52,42,94,52,42,94,52,42,94,52,42,94,52
Dolakha,Gulmi,19,23,6,11,5,6,11,5,6,11,5,6,11,5,6,11,5
Dolakha,Humla,19,24,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
Dolakha,Ilam,19,25,17,61,44,17,61,44,17,61,44,17,61,44,17,61,44
Dolakha,Jajarkot,19,26,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1
Dolakha,Jhapa,19,27,73,194,121,73,194,121,73,194,121,73,194,121,73,194,121
Dolakha,Jumla,19,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolakha,Kabhrepalanchok,19,29,480,997,517,480,997,517,480,997,517,477,995,518,465,944,479
Dolakha,Kailali,19,30,11,66,55,11,66,55,11,66,55,11,66,55,11,66,55
Dolakha,Kalikot,19,31,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Dolakha,Kanchanpur,19,32,7,26,19,7,26,19,7,26,19,7,26,19,7,26,19
Dolakha,Kapilbastu,19,33,11,23,12,11,23,12,11,23,12,11,23,12,11,23,12
Dolakha,Kaski,19,34,58,217,159,58,217,159,58,217,159,58,217,159,58,217,159
Dolakha,Kathmandu,19,35,5204,7033,1829,5204,7033,1829,5204,7033,1829,5204,7033,1829,5204,7033,1829
Dolakha,Khotang,19,36,15,36,21,15,36,21,15,36,21,15,36,21,15,36,21
Dolakha,Lalitpur,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolakha,Lamjung,19,38,12,32,20,12,32,20,12,32,20,12,32,20,12,32,20
Dolakha,Mahottari,19,39,75,146,71,75,146,71,75,146,71,75,146,71,75,146,71
Dolakha,Makawanpur,19,40,68,182,114,68,182,114,68,182,114,68,182,114,68,182,114
Dolakha,Manang,19,41,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2
Dolakha,Morang,19,42,50,138,88,50,138,88,50,138,88,50,138,88,50,138,88
Dolakha,Mugu,19,43,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2
Dolakha,Mustang,19,44,8,6,-2,8,6,-2,8,6,-2,8,6,-2,8,6,-2
Dolakha,Myagdi,19,45,3,8,5,3,8,5,3,8,5,3,8,5,3,8,5
Dolakha,Nawalparasi,19,46,38,62,24,38,62,24,38,62,24,38,62,24,38,62,24
Dolakha,Nuwakot,19,47,31,55,24,31,55,24,31,55,24,31,55,24,31,55,24
Dolakha,Okhaldhunga,19,48,7,12,5,7,12,5,7,12,5,7,12,5,7,12,5
Dolakha,Palpa,19,49,8,11,3,8,11,3,8,11,3,8,11,3,8,11,3
Dolakha,Panchthar,19,50,11,34,23,11,34,23,11,34,23,11,34,23,11,34,23
Dolakha,Parbat,19,51,4,15,11,4,15,11,4,15,11,4,15,11,4,15,11
Dolakha,Parsa,19,52,52,90,38,52,90,38,52,90,38,52,90,38,52,90,38
Dolakha,Pyuthan,19,53,0,12,12,0,12,12,0,12,12,0,12,12,0,12,12
Dolakha,Ramechhap,19,54,626,1511,885,626,1511,885,441,1128,687,284,779,495,178,357,179
Dolakha,Rasuwa,19,55,8,3,-5,8,3,-5,8,3,-5,8,3,-5,8,3,-5
Dolakha,Rautahat,19,56,39,90,51,39,90,51,39,90,51,39,90,51,39,90,51
Dolakha,Rolpa,19,57,4,8,4,4,8,4,4,8,4,4,8,4,4,8,4
Dolakha,Rukum,19,58,4,10,6,4,10,6,4,10,6,4,10,6,4,10,6
Dolakha,Rupandehi,19,59,30,74,44,30,74,44,30,74,44,30,74,44,30,74,44
Dolakha,Salyan,19,60,3,6,3,3,6,3,3,6,3,3,6,3,3,6,3
Dolakha,Sankhuwasabha,19,61,5,18,13,5,18,13,5,18,13,5,18,13,5,18,13
Dolakha,Saptari,19,62,20,60,40,20,60,40,20,60,40,20,60,40,20,60,40
Dolakha,Sarlahi,19,63,124,223,99,124,223,99,124,223,99,124,223,99,124,223,99
Dolakha,Sindhuli,19,64,247,1174,927,247,1174,927,247,1174,927,247,1174,927,247,1174,927
Dolakha,Sindhupalchok,19,65,590,922,332,590,922,332,531,922,391,362,638,276,286,552,266
Dolakha,Siraha,19,66,26,57,31,26,57,31,26,57,31,26,57,31,26,57,31
Dolakha,Solukhumbu,19,67,15,43,28,15,43,28,15,43,28,15,43,28,15,43,28
Dolakha,Sunsari,19,68,51,148,97,51,148,97,51,148,97,51,148,97,51,148,97
Dolakha,Surkhet,19,69,10,20,10,10,20,10,10,20,10,10,20,10,10,20,10
Dolakha,Syangja,19,70,7,19,12,7,19,12,7,19,12,7,19,12,7,19,12
Dolakha,Tanahu,19,71,21,60,39,21,60,39,21,60,39,21,60,39,21,60,39
Dolakha,Taplejung,19,72,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2
Dolakha,Terhathum,19,73,1,8,7,1,8,7,1,8,7,1,8,7,1,8,7
Dolakha,Udayapur,19,74,22,52,30,22,52,30,22,52,30,22,52,30,22,52,30
Dolpa,Achham,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolpa,Arghakhanchi,20,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Dolpa,Baglung,20,2,2,1,-1,2,1,-1,2,1,-1,2,1,-1,2,1,-1
Dolpa,Baitadi,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolpa,Bajhang,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolpa,Bajura,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolpa,Banke,20,6,31,52,21,31,52,21,31,52,21,31,52,21,31,52,21
Dolpa,Bara,20,7,1,0,-1,1,0,-1,1,0,-1,1,0,-1,1,0,-1
Dolpa,Bardiya,20,8,5,12,7,5,12,7,5,12,7,5,12,7,5,12,7
Dolpa,Bhaktapur,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolpa,Bhojpur,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolpa,Chitawan,20,11,3,5,2,3,5,2,3,5,2,3,5,2,3,5,2
Dolpa,Dadeldhura,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolpa,Dailekh,20,13,2,5,3,2,5,3,2,5,3,2,5,3,2,5,3
Dolpa,Dang,20,14,10,18,8,10,18,8,10,18,8,10,18,8,10,18,8
Dolpa,Darchula,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolpa,Dhading,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolpa,Dhankuta,20,17,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Dolpa,Dhanusha,20,18,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
Dolpa,Dolakha,20,19,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Dolpa,Dolpa,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolpa,Doti,20,21,1,0,-1,1,0,-1,1,0,-1,1,0,-1,1,0,-1
Dolpa,Gorkha,20,22,1,4,3,1,4,3,1,4,3,1,4,3,1,4,3
Dolpa,Gulmi,20,23,3,0,-3,3,0,-3,3,0,-3,3,0,-3,3,0,-3
